tipo_operacion|last_date_load|inicial_date_load|tipo_propiedad|titulo|codigo|construye|link_publicacion|publicada|inmobiliaria|precio_clp|precio_uf|direccion|nombre_region|zona|superficie_util|dormitorios|banios|estado_proyecto|fecha_entrega|superficie_total|latitud|longitud|id_oportunidad
venta|2023-03-02|2022-11-03|departamento|Condominio Parque Montemar|9393|Constructora FG|https://www.portalinmobiliario.com/venta/departamento/la-serena-coquimbo/9393-condominio-parque-montemar-nva|identidad verificada|Inmobiliaria Fg|166055023|4675|Avenida Cuatro Esquinas 1235, San Joaquín, La Serena, Coquimbo|Coquimbo|Norte + V|58.15 - 82.72 m²|2 - 3|2|Lanzamiento|1 Semestre 2025||-29.9389417|-71.2502245|
venta|2023-04-12|2023-04-06|departamento|Barón de Juras|10936|Inmobiliaria Aconcagua|https://www.portalinmobiliario.com/venta/departamento/conchali-metropolitana/10936-baron-de-juras--nva|identidad verificada|Aconcagua|68268257|1844|Baron De Juras Reales 3020, Conchalí, Chile, Estación Conchalí, Conchalí, RM (Metropolitana)|||30 - 47 m²|1 - 2|1 - 2||03-09-2025||-33.4010969|-70.6768683|
venta|2023-04-12|2022-11-03|departamento|Edificio Centro Collao|10761|Constructora Lontue|https://www.portalinmobiliario.com/venta/departamento/concepcion-biobio/10761-edificio-centro-collao-nva|identidad verificada|Inmobiliaria Lontué|71785331|1939|Avenida Collao 794, Collao, Concepción, Biobío|Biobío|Sur|31.8 - 58.56 m²|1 - 2|1 - 2||1 Trimestre 2023||-36.8186692|-73.0202849|
venta|2023-04-12|2022-11-03|departamento|Moller Edificios Mirador Los Trapenses|9329|Moller & Pérez - Cotapos|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/9329-moller-edificios-mirador-los-trapenses-nva|Moller & Pérez- Cotapos|Moller & Pérez- Cotapos|625298729|16890|Av. El Alba 2065, Los Trapenses, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|197.07 - 236.82 m²|4 - 5|5|Entrega inmediata|||-33.3159157|-70.5526116|
venta|2023-04-12|2022-11-03|departamento|Sueña Santa Elisa|9769|Santolaya|https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/9769-suena-santa-elisa-nva|identidad verificada|Urmeneta Gestión Inmobiliaria|79263741|2141|Santa Elisa 129, La Cisterna, RM (Metropolitana)|Metropolitana de Santiago|Centro|31 - 64 m²|1 - 3|1 - 2||Marzo 2023||-33.5189565|-70.6577828|
venta|2023-04-12|2022-11-03|departamento|Edificio Ñuble|9502|Socovesa|https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/9502-edificio-nuble-nva|identidad verificada|Pilares|94035451|2540|Vicuña Mackenna 1881, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|Metropolitana de Santiago|Centro|28.13 - 60.28 m²|1 - 2|1 - 2||1 Semestre 2023||-33.4682205|-70.6264407|
venta|2023-04-12|2022-11-03|casa|Condominio Los Ceibos|10467|Constructora Tierra Andina|https://www.portalinmobiliario.com/venta/casa/buin-metropolitana/10467-condominio-los-ceibos-nva|identidad verificada|Inmobiliaria Tierra Andina|97996787|2647|Calle Los Ceibos 309, Maipo, Buin, RM (Metropolitana)|Metropolitana de Santiago|Centro|60.1 m²|3|2||4 Trimestre 2023||-33.7276541|-70.7790132|
venta|2023-04-12|2022-11-03|departamento|Townhouse Casa Las Lilas|10053||https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/10053-townhouse-casa-las-lilas-nva|identidad verificada|Inmobiliaria Iknow|340230629|9190|Carlos Antúnez  2751, Las Lilas, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|52 - 98 m²|2 - 3|2 - 3||2 Semestre 2024||-33.4260348|-70.5977963|
venta|2023-04-12|2022-11-03|departamento|Alto Lo Cañas|9625|Aconcagua|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/9625-alto-lo-canas-nva|identidad verificada|Aconcagua|126688706|3422|El Hualle Norte 7895, Lo Cañas - Alto Macul, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|48 - 73 m²|2 - 3|2||2 Semestre 2023||-33.5259991|-70.5546492|
venta|2023-04-12|2022-11-03|departamento|Altos de Lonco|7616|Ebco|https://www.portalinmobiliario.com/venta/departamento/chiguayante-biobio/7616-altos-de-lonco-nva|identidad verificada|Inmobiliaria Altos De Lonco|122097999|3298|Los Reyes 560, Lonco, Lonco, Chiguayante, Biobío|||47.89 - 169.15 m²|1 - 3|1 - 3|Entrega inmediata|||-36.8628643|-73.0384707|
venta|2023-04-12|2022-11-03|departamento|Vista Herradura 2|8827||https://www.portalinmobiliario.com/venta/departamento/coquimbo-coquimbo/8827-vista-herradura-2-nva|Ecasa|Ecasa|130687064|3530|Ambrosio O’higgins 484, La Herradura, Sindempart, Coquimbo, Coquimbo|Coquimbo|Norte + V|52.27 - 62.25 m²|2 - 3|2||2 Trimestre 2023||-29.9791113|-71.3471518|
venta|2023-04-12|2022-12-07|departamento|Independencia Activa|5847|Galco|https://www.portalinmobiliario.com/venta/departamento/independencia-metropolitana/5847-independencia-activa-nva|identidad verificada|Alin5329532|100551294|2716|Belisario Prat 1870, Plaza Chacabuco, Independencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|33 - 54 m²|1 - 2|1 - 2|Entrega inmediata|||-33.4095762|-70.6547052|
venta|2023-04-12|2023-04-06|departamento|Condominio Parque Camino|10923|SIGRO|https://www.portalinmobiliario.com/venta/departamento/talca-maule/10923-condominio-parque-camino-nva|Inmobiliaria CISS|Inmobiliaria Ciss|213727032|5773|Camino A La Viña 5074, Talca, Chile, Las Rastras, Talca, Maule|||64 - 84 m²|2 - 3|2 - 3||31-12-2025||-35.4338083|-71.5965919|
venta|2023-05-03|2022-11-03|departamento|Velas del Norte 2|10337|EBCO|https://www.portalinmobiliario.com/venta/departamento/antofagasta-antofagasta/10337-velas-del-norte-2-nva|identidad verificada|Inmobiliaria Alterra|74755838|2080|Avenida Ascotan 141, La Chimba, Antofagasta, Antofagasta|Antofagasta|Norte + V|31.83 - 67.16 m²|1 - 3|1 - 2||1 Semestre 2025||-23.5578794|-70.3976176|
venta|2023-06-05|2022-11-03|casa|Condominio Plaza Buin|7826|Constructora Avellaneda|https://www.portalinmobiliario.com/venta/casa/buin-metropolitana/7826-condominio-plaza-buin-nva|identidad verificada|Urmeneta Gestión Inmobiliaria|185677173|5151|Av. Víctor Troncoso 375, Buin, RM (Metropolitana)|Metropolitana de Santiago|Centro|102 m²|3|2|||224.2 - 236.6 m²|-33.7345859|-70.7169913|
venta|2023-08-01|2022-11-03|casa|Fray Damián|10464|Constructora H|https://www.portalinmobiliario.com/venta/casa/las-condes-metropolitana/10464-fray-damian-nva|identidad verificada|Fuenzalida Desarrollos Inmobiliarios|1026136064|28465|Fray Martín 12587, Mall Sport, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|229 - 235 m²|5|5||1 Semestre 2024||-33.3755054|-70.5135865|
venta|2023-08-08|2022-11-03|casa|Barrio Oeste de Maipú|8865|Guzmán y Larraín|https://www.portalinmobiliario.com/venta/casa/maipu-metropolitana/8865-barrio-oeste-de-maipu-nva|identidad verificada|Sip|142320192|3950|San Ceferino 1757, El Abrazo, Maipú, RM (Metropolitana)|Metropolitana de Santiago|Centro|80 m²|3|3||31/03/2023||-33.5529352|-70.7604696|
venta|2023-08-08|2023-04-05|departamento|Nueva Maipú|10935|Novatec|https://www.portalinmobiliario.com/venta/departamento/concepcion-biobio/10935-nueva-maipu-nva|Aconcagua|Aconcagua|63269432|1756|Maipú 1163, Concepción, Chile, Centro de Concepción, Concepción, Biobío|||23 - 49.7 m²|1 - 2|1 - 2||30-06-2026||-36.8215321|-73.0454855|
venta|2023-04-12|2023-02-16|casa|Plaza del Mar|10891|Jose Miguel García|https://www.portalinmobiliario.com/venta/casa/san-pedro-de-la-paz-biobio/10891-plaza-del-mar-nva|identidad verificada|Urbani|74043662|2000|3 Norte 1155, Portal San Pedro, San Pedro De La Paz, Biobío|Biobío|Sur|57.08 - 82.6 m²|2 - 4|1 - 2|||105.7 - 134.86 m²|-36.8605624|-73.1387427|
venta|2023-04-12|2022-11-03|casa|Altos del Peñón|7639|Constructora GPR S.A.|https://www.portalinmobiliario.com/venta/casa/puente-alto-metropolitana/7639-altos-del-penon-nva|identidad verificada|Inmobiliaria Gpr|126614663|3420|Cardenal Oviedo S/n, Plaza Viva, Puente Alto, RM (Metropolitana)|Metropolitana de Santiago|Centro|56.11 - 62.5 m²|3|2 - 3||1 Semestre 2024||-33.5972588|-70.5509631|
venta|2023-04-12|2022-11-03|casa|Condominio Jardines de San Antonio|10558|Constructora Edimaq S.A|https://www.portalinmobiliario.com/venta/casa/los-angeles-biobio/10558-condominio-jardines-de-san-antonio-nva|identidad verificada|Rentas Desol|392061192|10590|Camino San Antonio 1960, Los Ángeles, Biobío|||175.56 - 177.86 m²|4|3||1 Semestre 2023||-37.4680934|-72.3037615|
venta|2023-04-12|2022-11-03|casa|Condominio Los Lirios|10214|Constructora Terracón|https://www.portalinmobiliario.com/venta/casa/casablanca-valparaiso/10214-condominio-los-lirios-nva|identidad verificada|Inmobiliaria Oriente Spa|130650042|3529|Padre Hurtado 407, Ciudad de Casablanca, Casablanca, Valparaíso|Valparaíso|Norte + V|65.77 m²|3|2||1 Semestre 2023||-33.3143377|-71.4116693|
venta|2023-04-12|2022-11-03|departamento|Touch|9589|Ingevec|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/9589-touch-nva|identidad verificada|Inmobiliaria Gimax|96886132|2617|Vicuña Mackenna Oriente 6617, Plaza Vespucio, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|33.27 - 62.44 m²|1 - 2|1 - 2||2 Semestre 2023||-33.5155391|-70.603586|
venta|2023-04-12|2022-11-03|departamento|Edificio Brown Norte|9514|Inspira|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9514-edificio-brown-norte-nva|identidad verificada|Inmobiliaria Inspira|254784242|6882|García Moreno 960, Parque Botánico, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|69.79 - 103.84 m²|2 - 3|2 - 3||1 Semestre 2023||-33.4462654|-70.5903438|
venta|2023-04-12|2022-11-03|departamento|Edificio Orompello|9037|Constructora e Inmobiliaria Esperanza S.A|https://www.portalinmobiliario.com/venta/departamento/concepcion-biobio/9037-edificio-orompello-nva|identidad verificada|Inversiones Inmobiliarias Puerto Nuevo S.a.|77375627|2090|Orompello 767, Centro de Concepción, Concepción, Biobío|Biobío|Sur|39.97 - 67.66 m²|1 - 2|1 - 2|Entrega inmediata|||-36.8216062|-73.0467128|
venta|2023-04-12|2022-11-03|departamento|Playa Cochoa|8034|Inmobiliaria Cochoa SpA|https://www.portalinmobiliario.com/venta/departamento/vina-del-mar-valparaiso/8034-playa-cochoa-nva|Numancia|Numancia|322978455|8724|Avenida Borgoño 18900, Reñaca, Viña Del Mar, Valparaíso|Valparaíso|Norte + V|59.34 - 93.55 m²|2 - 3|2||1 Semestre 2024||-32.9533937|-71.5468017|
venta|2023-04-12|2022-11-03|departamento|Edificio Lux|9231|Altius|https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9231-edificio-lux-nva|identidad verificada|Impulsa|200917478|5427|San Juan De Luz 4218, Metro Bilbao, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|34 - 112 m²|1 - 3|1 - 3|Entrega inmediata|||-33.4344809|-70.5833699|
venta|2023-04-12|2023-01-19|departamento|Smart Montemar|10865|Constructora Imagina|https://www.portalinmobiliario.com/venta/departamento/concon-valparaiso/10865-smart-montemar-nva|identidad verificada|Inmobiliaria Imagina|122246087|3302|Las Cinerarias 405, Montemar, Concón, Valparaíso|Valparaíso|Norte + V|34 - 80 m²|1 - 3|1 - 2||1 Semestre 2026||-32.948673|-71.541846|
venta|2023-04-12|2022-11-03|departamento|EcoTown|10175|Inntec|https://www.portalinmobiliario.com/venta/departamento/la-serena-coquimbo/10175-ecotown-nva|identidad verificada|Inmobiliaria Ecovista|137832278|3723|Av. Cisternas 3629, San Joaquín, San Joaquín, La Serena, Coquimbo|Metropolitana de Santiago|Centro|63.17 - 91.3 m²|2 - 3|2 - 3||1 Trimestre 2023||-29.9210769|-71.2444675|
venta|2023-04-12|2022-11-03|departamento|Edificio Prat|10765|Ausdauer Constructora|https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/10765-edificio-prat-nva|identidad verificada|Inmobiliaria Ausdauer|88852395|2400|Arturo Prat 740, Metro La Cisterna, La Cisterna, RM (Metropolitana)|Metropolitana de Santiago|Centro|29 - 34 m²|1 - 2|1||1 Semestre 2023||-33.5464319|-70.656986|
venta|2023-04-12|2022-11-03|departamento|Teniente Montt 1980|8093||https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8093-teniente-montt-1980-nva|Inmobiliaria Manquehue|Inmobiliaria Manquehue|294804842|7963|Teniente Montt 1980, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|87.1 m²|3|2|Entrega inmediata|||-33.4495466|-70.611199|
venta|2023-04-12|2022-11-03|departamento|GEO Métrica|10405|Ingeval|https://www.portalinmobiliario.com/venta/departamento/independencia-metropolitana/10405-geo-metrica-nva|identidad verificada|Inmobiliaria Métrica|95405259|2577|Av. Domingo Santa María Esq. Guillermo Bravo, Juan Antonio Ríos, Independencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|33.67 - 55.87 m²|1 - 2|1 - 2||1 Semestre 2024||-33.4154749|-70.6691989|
venta|2023-04-12|2023-04-06|departamento|Edificio Maipú|10911|Ausdauer|https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/10911-edificio-maipu-nva|identidad verificada|Ausdauer|72451724|1957|Maipú 1457, Parque Los Reyes, Santiago, RM (Metropolitana)|Metropolitana de Santiago|Centro|27.34 - 44.76 m²|1 - 2|1||1 Semestre 2024||-33.4286122|-70.6778858|
venta|2023-04-28|2022-11-03|departamento|Vista Golf II|10229|Fortaleza|https://www.portalinmobiliario.com/venta/departamento/puchuncavi-valparaiso/10229-vista-golf-ii-nva|Inmobiliaria Fortaleza|Inmobiliaria Fortaleza|317504546|8869|Km 35 Camino Concón - Zapallar, Marbella, Puchuncaví, Valparaíso|Valparaíso|Norte + V|69.27 - 125.36 m²|2 - 3|2 - 3||1 Semestre 2023||-32.6649426|-71.4248568|
venta|2023-05-06|2022-11-03|casa|La Reserva de Machalí|5842|Pocuro|https://www.portalinmobiliario.com/venta/casa/machali-bernardo-ohiggins/5842-la-reserva-de-machali-nva|Pocuro|Pocuro|134998919|3760|Monseñor Escrivá De Balaguer 757, Avenida San Juan, Machalí, Libertador B. O'Higgins|Libertador General Bernardo O'Higgins|Centro|77 - 91 m²|3|3||2 Semestre 2024||-34.1823311|-70.6882932|
venta|2023-06-05|2022-11-03|departamento|Robles del Volcán|8218|Constructora Dacaber|https://www.portalinmobiliario.com/venta/departamento/pucon-la-araucania/8218-robles-del-volcan-nva|identidad verificada|Inmobiliaria Don Julio|116431230|3230|Km 1 Camino Al Volcán, Camino al Volcán, Pucón, La Araucanía|Araucanía|Sur|52.3 m²|2|2|Entrega inmediata|||-39.2891256|-71.9790447|
venta|2023-07-04|2022-11-03|casa|Aires de Machalí|6369|Constructora PLP Ltda.|https://www.portalinmobiliario.com/venta/casa/machali-bernardo-ohiggins/6369-aires-de-machali-nva|identidad verificada|Inmobiliaria Aitue|143462928|3948|Av. San Juan 1119, Avenida San Juan, Machalí, Libertador B. O'Higgins|Libertador General Bernardo O'Higgins|Centro|72 - 140 m²|3 - 4|2 - 4||1 Semestre 2023||-34.1727325|-70.6861348|
venta|2023-08-08|2022-11-03|casa|La Ñipa|9541||https://www.portalinmobiliario.com/venta/casa/colina-metropolitana/9541-la-nipa-nva|Inmobiliaria Sinergía|Inmobiliaria Sinergía|388768320|10790|Av. José Rabat G Lote 40, Chicureo, Colina, RM (Metropolitana)|Metropolitana de Santiago|Centro|127.8 - 139.96 m²|3|3||2 Semestre 2023||-33.2612529|-70.6458452|
venta|2023-08-08|2022-11-03|departamento|Camargo Plaza|8507|Proyeckta Constructora|https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/8507-camargo-plaza-nva|identidad verificada|Inmobiliaria Eje|439571232|12200|Alonso De Camargo 6020, Sebastián Elcano, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|99.89 - 139.23 m²|2 - 4|2 - 4|Entrega inmediata|||-33.420697|-70.5651051|
venta|2023-04-12|2022-11-03|departamento|Vitró|8585|EBCO|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8585-vitro-nva|identidad verificada|Inmobilia|105104979|2839|Zañartu 980, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|32.48 - 50.31 m²|1 - 10|1 - 2|Entrega inmediata|||-33.4733623|-70.6232762|
venta|2023-04-12|2022-11-03|departamento|Go San Pablo|8846|Constructora Ralun|https://www.portalinmobiliario.com/venta/departamento/quinta-normal-metropolitana/8846-go-san-pablo-nva|identidad verificada|Ssilva Gestión Inmobiliaria|127058925|3432|San Pablo 4629, Quinta Normal, RM (Metropolitana)|Metropolitana de Santiago|Centro|41 - 47 m²|2|1 - 2|Entrega inmediata|||-33.4389892|-70.6983386|
venta|2023-04-12|2022-11-03|departamento|Condominio Panorámico|6949|Constructora Centauro|https://www.portalinmobiliario.com/venta/departamento/vina-del-mar-valparaiso/6949-condominio-panoramico-nva|identidad verificada|Ssilva Gestión Inmobiliaria|106733939|2883|Av. Gómez Carreño 4065, Gómez Carreño, Viña Del Mar, Valparaíso|Valparaíso|Norte + V|45 - 66 m²|2 - 3|1 - 2|Entrega inmediata|||-32.9930689|-71.5191327|
venta|2023-04-12|2022-11-03|departamento|Edificio Puente Nuevo|9039|Constructora DLP Ltda.|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/9039-edificio-puente-nuevo-nva|identidad verificada|Inmobiliaria Molina Morel|187700684|5070|David Ben Gurión 241, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|39 - 93 m²|1 - 3|1 - 3|Entrega inmediata|||-33.368407|-70.5100086|
venta|2023-04-12|2022-11-03|departamento|Casa Lago|9942||https://www.portalinmobiliario.com/venta/departamento/puerto-varas-los-lagos/9942-casa-lago-nva|identidad verificada|Inmobiliaria Buenaventura|236569501|6390|Av. Vicente Pérez Rosales 1620, Puerto Chico, Puerto Varas, Los Lagos|Los Lagos|Sur|64.4 - 134.88 m²|2 - 4|2 - 3||4 Trimestre 2023||-41.3281198|-72.9581287|
venta|2023-04-12|2022-11-03|departamento|Barrio Universitario|6903|Constructora Elqui Spa|https://www.portalinmobiliario.com/venta/departamento/la-serena-coquimbo/6903-condominio-barrio-universitario-nva|identidad verificada|Inmobiliaria Elqui|122060977|3297|Av. San Joaquín Ote. 1508, La Serena, Chile, San Joaquín, La Serena, Coquimbo|||59 - 79 m²|3|2|Entrega inmediata|||-29.9294961|-71.2319816|
venta|2023-04-12|2022-11-03|departamento|Edificio Montemar|9960|Constructora Costa Sur|https://www.portalinmobiliario.com/venta/departamento/antofagasta-antofagasta/9960-edificio-montemar-nva|identidad verificada|Inmobiliaria Costa Sur|116692812|3152|Antilhue 0710, Parque Inglés, Playa Blanca, Antofagasta, Antofagasta|Antofagasta|Norte + V|29.2 - 66.65 m²|1 - 3|1 - 2||2 Semestre 2023||-23.6820273|-70.4055276|
venta|2023-04-12|2022-11-03|departamento|IQ Apartments|10432|Empresa Constructora Bravo Izquierdo|https://www.portalinmobiliario.com/venta/departamento/iquique-tarapaca/10432-iq-apartments-nva|identidad verificada|Inmobiliaria Bravo E Izquierdo|155121473|4190|Avenida José Briggs 3264, Iquique, Tarapacá|||50.61 - 60.67 m²|2|2||2 Semestre 2025||-20.251582|-70.1358069|
venta|2023-04-12|2022-11-03|departamento|Galería Espoz|9320||https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/9320-galeria-espoz-nva|identidad verificada|Deisa|860498423|23243|Espoz 4233, Parque Bicentenario, Vitacura, RM (Metropolitana)|Metropolitana de Santiago|Centro|140.53 - 182.7 m²|1 - 2|2 - 3||4 Trimestre 2023||-33.3976871|-70.5904596|
venta|2023-04-12|2022-11-03|departamento|Edificio Metropolitano|10107||https://www.portalinmobiliario.com/venta/departamento/puerto-montt-los-lagos/10107-edificio-metropolitano-nva|identidad verificada|Inmobiliaria Varcom|110954428|2997|Serrano 53, Lintz, Puerto Montt, Los Lagos|Los Lagos|Sur|34.74 - 69.2 m²|1 - 3|1 - 2||1 Semestre 2024||-41.4719781|-72.9266203|
venta|2023-04-12|2022-12-07|departamento|Edificio Parque Panamá|10817||https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/10817-edificio-parque-panama-nva|identidad verificada|Inmobiliaria Norte Verde|88408133|2388|Martínez De Rozas 2262, Parque Los Reyes, Santiago, RM (Metropolitana)|Metropolitana de Santiago|Centro|22.5 - 50.3 m²|0 - 2|1 - 2||2 Semestre 2025||-33.4338166|-70.6683826|
